Customer Name,Sub-Category,Profit
Tracy Zic,Chairs,75.49
Ann Steele,Labels,2.5896
Ann Steele,Envelopes,9.4392
Ann Steele,Machines,44.868
John Grady,Furnishings,72.807
John Grady,Art,5.2113
Sara Luxemburg,Chairs,131.2785
Troy Staebel,Binders,5.484
Roland Fjeld,Fasteners,4.9104
Roland Fjeld,Paper,69.705
Mitch Willingham,Binders,1276.4871
Mitch Willingham,Phones,173.0316
Rob Dowd,Envelopes,4.9082
Rob Dowd,Storage,9.8901
Rob Dowd,Furnishings,9.158
Rob Dowd,Furnishings,12.9129
Frank Merwin,Art,11.4452
Rick Hansen,Accessories,762.1845
Rick Hansen,Paper,9.3312
Ryan Akin,Storage,92.0835
Joe Kamberova,Paper,40.3536
Meg Tillman,Envelopes,2.478
Patrick O'Brill,Paper,20.585
Annie Thurman,Phones,5.999
Vivek Gonzalez,Furnishings,27.3096
Philip Fox,Furnishings,46.575
Philip Fox,Storage,4.0687
John Stevenson,Accessories,36.852
Meg O'Connel,Paper,15.552
Kalyca Meade,Furnishings,6.7008
Kalyca Meade,Furnishings,63.8862
Kalyca Meade,Phones,2.499
Kalyca Meade,Storage,156.429
Greg Tran,Art,8.8686
Greg Tran,Chairs,316.8825
Greg Tran,Machines,648.5624
Philip Brown,Envelopes,2.1728
Hallie Redmond,Binders,4.2804
Deanra Eno,Paper,5.4432
Deanra Eno,Paper,20.5764
Laura Armstrong,Paper,83.284
Laura Armstrong,Phones,57.4113
Laura Armstrong,Chairs,213.735
Laura Armstrong,Furnishings,52.1262
Laura Armstrong,Labels,7.056
Allen Goldenen,Paper,5.1012
Ed Ludwig,Furnishings,8.662
Jennifer Jackson,Binders,13.734
Jennifer Halladay,Art,2.6964
Jennifer Halladay,Art,1.7955
Mary O'Rourke,Accessories,11.151
Mary O'Rourke,Bookcases,90.294
Noel Staavos,Art,2.9835
Zuschuss Carroll,Phones,85.2475
Lena Creighton,Phones,125.2692
Lena Creighton,Accessories,37.9962
Deirdre Greer,Paper,2.436
Deirdre Greer,Furnishings,56.5776
Nicole Fjeld,Art,4.3524
Nicole Fjeld,Furnishings,22.764
Nicole Fjeld,Binders,27.7911
Nicole Fjeld,Binders,3.2944
Ben Peterman,Binders,7.2268
Ben Peterman,Binders,22.9488
Matthew Grinstein,Fasteners,1.6008
Theresa Swint,Appliances,4.5216
Theresa Swint,Art,1.2792
Theresa Swint,Fasteners,0.2353
Brian DeCherney,Chairs,12.178
Skye Norling,Art,5.0596
Erica Hernandez,Paper,9.9468
Frank Olsen,Binders,3.024
Maurice Satty,Accessories,1.999
Chad Cunningham,Art,10.6288
Don Weiss,Appliances,33.5888
Don Weiss,Storage,8.4888
Don Weiss,Binders,2.322
Bill Tyler,Paper,9.3624
Bill Tyler,Chairs,121.7601
Karen Daniels,Paper,12.1348
Karen Daniels,Storage,105.2468
Karen Daniels,Machines,2400.9657
Lena Cacioppo,Paper,3.1104
Craig Yedwab,Phones,7.1976
Craig Yedwab,Labels,1.512
Lindsay Williams,Furnishings,1.999
Lindsay Williams,Phones,25.1944
Naresj Patel,Art,33.642
Naresj Patel,Phones,19.1786
Brad Thomas,Paper,14.161
Brad Thomas,Appliances,103.2284
Penelope Sewall,Storage,30.4682
Paul Van Hugh,Art,2.0416
Paul Van Hugh,Furnishings,4.1031
Paul Van Hugh,Accessories,9.6657
Paul Van Hugh,Art,2.5056
Neoma Murray,Paper,11.2308
Eric Hoffmann,Fasteners,21.888
Eric Hoffmann,Envelopes,13.8267
Eric Hoffmann,Phones,25.186
Eric Hoffmann,Paper,3.6288
Russell Applegate,Binders,16.3352
Russell Applegate,Accessories,57.5904
Dionis Lloyd,Labels,3.024
Christine Sundaresam,Paper,137.151
Christine Sundaresam,Accessories,111.591
Christine Sundaresam,Paper,2.0492
Christine Sundaresam,Envelopes,7.4872
Hunter Lopez,Phones,181.9818
Hunter Lopez,Art,6.6584
Hunter Lopez,Furnishings,11.58
Hunter Lopez,Art,1.7901
Hunter Lopez,Envelopes,10.9698
Hunter Lopez,Chairs,224.2674
Pete Armstrong,Art,2.6416
Pete Armstrong,Envelopes,50.94
Brian Dahlen,Paper,20.0851
Brian Dahlen,Envelopes,28.755
Greg Guthrie,Paper,9.3312
Joni Sundaresam,Labels,2.646
Lena Radford,Storage,7.4571
Frank Hawley,Envelopes,129.384
Frank Hawley,Appliances,10.5504
Frank Hawley,Paper,8.991
Frank Hawley,Art,5.5566
Frank Hawley,Binders,8.69
Arthur Prichep,Furnishings,53.196
Arthur Prichep,Fasteners,2.8776
Arthur Prichep,Paper,3.1104
Arthur Prichep,Machines,223.054
Arthur Prichep,Storage,16.7886
Nat Carroll,Appliances,107.346
Nat Carroll,Fasteners,2.628
Nat Carroll,Binders,5.8696
Nat Carroll,Phones,0.438
Nat Carroll,Copiers,209.993
Claudia Bergmann,Furnishings,1.2528
Kelly Lampkin,Art,1.638
Kelly Lampkin,Binders,53.9217
Penelope Sewall,Binders,29.2857
George Bell,Chairs,19.5184
Alex Avila,Appliances,90.735
Alex Avila,Binders,5.77
Larry Tron,Art,15.6426
Anne Pryor,Phones,4.5954
Anne Pryor,Binders,40.872
Anne Pryor,Binders,9.1785
Paul MacIntyre,Binders,21.06
Kelly Collister,Accessories,49.2723
Delfina Latchford,Furnishings,33.9388
Delfina Latchford,Paper,9.3312
Delfina Latchford,Storage,8.2992
Scott Williamson,Paper,10.7424
Allen Armold,Binders,5.5755
Dave Poirier,Binders,16.2864
Adam Bellavance,Supplies,8.0997
Alyssa Tate,Labels,5.4332
Joel Eaton,Chairs,51.75
Joel Eaton,Phones,44.9925
Cathy Armstrong,Accessories,64.674
Dave Brooks,Phones,357.1911
Dave Brooks,Art,1.0904
Rob Beeghly,Envelopes,7.3386
Rob Beeghly,Phones,0.693
Harold Ryan,Binders,4.2336
Harold Ryan,Storage,9.7176
Harold Ryan,Paper,12.4416
Harold Ryan,Storage,53.3466
Bradley Talbott,Appliances,22.1184
Bradley Talbott,Phones,66.7152
Bradley Talbott,Chairs,89.2224
Bradley Talbott,Paper,109.7208
Bradley Talbott,Paper,11.3288
Nat Gilpin,Paper,5.4432
Nat Gilpin,Furnishings,2.5532
Nat Gilpin,Storage,2.1588
Zuschuss Carroll,Accessories,64.7892
Linda Southworth,Chairs,40.8006
Linda Southworth,Chairs,10.6794
Larry Hughes,Phones,16.9975
Steven Ward,Storage,3.363
Steven Ward,Binders,3.2004
Steven Ward,Fasteners,6.8943
Steven Ward,Art,10.465
Steven Ward,Binders,2.8836
Steven Ward,Bookcases,21.7176
Stefania Perrino,Art,1.5768
Stefania Perrino,Accessories,28.764
Stefania Perrino,Furnishings,1.7024
Stefania Perrino,Accessories,64.674
Ben Ferrer,Storage,44.955
Ben Ferrer,Phones,28.7928
Becky Martin,Furnishings,20.4822
Becky Martin,Accessories,34.386
Becky Martin,Binders,0.6048
Becky Martin,Paper,19.8744
Becky Martin,Storage,3.6588
Becky Martin,Storage,11.6316
Zuschuss Carroll,Envelopes,7.4872
Zuschuss Carroll,Furnishings,2.9682
Zuschuss Carroll,Art,1.7608
Kean Thornton,Art,0.7228
Kean Thornton,Envelopes,35.982
Brooke Gillingham,Copiers,69.999
Patrick Gardner,Furnishings,13.7862
Patrick Gardner,Furnishings,41.262
Greg Matthias,Furnishings,5.434
Greg Matthias,Art,10.6522
Greg Matthias,Fasteners,10.7912
Meg O'Connel,Phones,5.5
Patrick Gardner,Binders,124.485
Patrick Gardner,Fasteners,3.5752
Eva Jacobs,Envelopes,23.8581
Nora Preis,Bookcases,11.9988
Doug Jacobs,Art,17.469
Doug Jacobs,Chairs,139.5702
Doug Jacobs,Appliances,511.368
Doug Jacobs,Art,1.376
Irene Maddox,Phones,285.9896
Mick Hernandez,Art,0.5904
Mick Hernandez,Furnishings,0.5022
Mick Hernandez,Furnishings,11.5164
Ross Baird,Accessories,76.704
Jocasta Rupert,Phones,107.985
Christine Sundaresam,Binders,6.3336
Chris Cortes,Phones,18.873
Chris Cortes,Furnishings,10.881
Phillip Flathmann,Art,1.7739
Julie Creighton,Storage,41.4294
Julie Creighton,Chairs,18.267
Brooke Gillingham,Furnishings,3.666
Dan Campbell,Paper,5.616
Maurice Satty,Paper,3.6288
Maurice Satty,Paper,5.2026
Bryan Davis,Art,5.397
Karen Carlisle,Accessories,12.8583
Karen Carlisle,Accessories,30.1968
Toby Ritter,Phones,80.736
Sue Ann Reed,Labels,4.914
Sue Ann Reed,Paper,88.074
Gene McClure,Storage,1.043
Alan Dominguez,Art,4.4892
Todd Boyes,Furnishings,11.1664
Todd Boyes,Binders,4.1148
Todd Boyes,Art,7.4952
Chuck Clark,Binders,4.4604
Chuck Clark,Paper,15.552
Philip Fox,Supplies,9.2232
Philip Fox,Paper,52.532
Philip Fox,Labels,1.4784
Justin Hirsh,Appliances,84.5728
Erica Bern,Binders,4.5188
Erica Bern,Binders,6.475
Quincy Jones,Phones,2.299
Alex Avila,Storage,7.0096
Logan Currie,Furnishings,166.1004
Logan Currie,Furnishings,83.0502
Tracy Collins,Bookcases,4.3372
Chuck Sachs,Furnishings,5.5177
Chuck Sachs,Phones,77.7519
Bryan Mills,Phones,52.493
Roy Collins,Paper,22.4448
Roy Collins,Binders,6.4206
Roy Collins,Appliances,5.6628
Roy Collins,Storage,9.7164
Fred McMath,Labels,1.7343
Fred McMath,Labels,56.1752
Henry Goldwyn,Paper,18.6624
Henry Goldwyn,Furnishings,62.5056
Henry Goldwyn,Supplies,28.965
Helen Andreada,Accessories,3.3725
Laurel Workman,Phones,71.99
Matt Collins,Storage,35.694
Liz Preis,Appliances,19.656
Evan Bailliet,Paper,3.5152
George Zrebassa,Storage,12.4902
Alan Dominguez,Furnishings,5.1072
Cathy Prescott,Paper,5.5566
Frank Gastineau,Art,26.376
Lisa DeCherney,Furnishings,16.302
Alejandro Ballentine,Storage,2.401
Harold Pawlan,Binders,52.776
Jamie Frazer,Furnishings,6.5286
Chad McGuire,Furnishings,8.0406
Chad McGuire,Phones,176.1708
Chad McGuire,Paper,36.0192
Karl Braun,Art,14.346
Karl Braun,Labels,6.003
Bradley Nguyen,Appliances,36.5742
Bradley Nguyen,Paper,23.59
Bradley Nguyen,Art,5.7072
Bradley Nguyen,Binders,25.098
Bradley Nguyen,Binders,17.2224
Aaron Smayling,Storage,7.85
Lindsay Williams,Phones,20.6955
Lindsay Williams,Paper,8.4528
Natalie DeCherney,Paper,36.4044
Harry Marie,Art,9.2442
Harry Marie,Paper,7.4
Ann Blume,Phones,15.1188
Sam Zeldin,Furnishings,62.737
Jim Radford,Art,1.5795
Michael Granlund,Accessories,4.908
Kunst Miller,Labels,14.8
Kunst Miller,Binders,5.5536
Valerie Dominguez,Appliances,305.13
Valerie Dominguez,Paper,219.4416
Valerie Dominguez,Art,4.264
Valerie Dominguez,Phones,34.9965
Valerie Dominguez,Storage,7.945
Valerie Dominguez,Binders,4.7792
Paul Prost,Storage,1.6196
Paul Prost,Paper,170.9316
Paul Prost,Fasteners,0.189
Paul Prost,Furnishings,7.1592
Paul Prost,Bookcases,52.7956
Paul Prost,Envelopes,78.9412
Paul Prost,Phones,28.3095
Paul Prost,Phones,126.0558
Paul Prost,Paper,60.2553
Paul Prost,Storage,1.5444
Paul Prost,Paper,160.9139
Yana Sorensen,Art,1.5522
Nat Carroll,Binders,6.0256
Nat Carroll,Paper,5.6644
Nat Carroll,Accessories,11.492
Nat Carroll,Paper,3.1104
Katherine Murray,Phones,6.104
Katherine Murray,Envelopes,118.3413
Gary Mitchum,Paper,146.79
Shirley Daniels,Accessories,21.897
Karen Daniels,Art,19.6248
Karen Daniels,Furnishings,9.995
Sam Zeldin,Labels,8.88
Jonathan Doherty,Chairs,72.5344
Jonathan Doherty,Furnishings,14.8752
Helen Abelman,Binders,108.7996
Beth Thompson,Accessories,26.3967
Beth Thompson,Furnishings,12.8316
Stuart Van,Phones,118.293
Stuart Van,Accessories,32.13
Rick Wilson,Paper,31.2736
Rick Wilson,Appliances,14.4096
Rick Wilson,Phones,23.0965
Damala Kotsonis,Binders,3.2832
Damala Kotsonis,Envelopes,7.08
Damala Kotsonis,Binders,9.3125
Damala Kotsonis,Labels,196.6132
Irene Maddox,Binders,74.8524
Irene Maddox,Supplies,1.9629
Irene Maddox,Chairs,163.7874
Frank Preis,Paper,15.594
Shui Tom,Paper,10.8864
Shui Tom,Art,0.5904
Joel Eaton,Accessories,42.8805
Bill Donatelli,Binders,13.365
Bill Donatelli,Paper,17.982
Michael Moore,Binders,11.46
Pauline Webber,Paper,6.3296
Shaun Chance,Storage,17.428
Ken Lonsdale,Phones,148.4946
Shirley Daniels,Phones,5.998
Jennifer Braxton,Phones,11.094
Mark Cousins,Paper,34.7802
Mark Cousins,Binders,45.84
Mark Cousins,Binders,16.875
Mark Cousins,Machines,1459.2
Maria Etezadi,Binders,41.952
Shaun Chance,Binders,23.49
Nicole Hansen,Labels,5.1792
Andrew Allen,Furnishings,9.8856
Logan Currie,Binders,19.3984
Linda Cazamias,Accessories,43.9956
Keith Dawkins,Fasteners,1.8032
Tracy Hopkins,Accessories,31.996
Damala Kotsonis,Chairs,226.9644
Damala Kotsonis,Binders,19.5238
Damala Kotsonis,Paper,6.2208
Odella Nelson,Art,0.5992
Katherine Nockton,Labels,4.0749
Nora Pelletier,Art,5.0112
Nora Pelletier,Binders,6.4206
Catherine Glotzbach,Labels,13.2986
Cindy Stewart,Supplies,5.8653
Katherine Ducich,Phones,2.3976
Mike Kennedy,Paper,12.4416
Mike Kennedy,Paper,19.8254
Mike Kennedy,Storage,8.8062
Don Weiss,Art,1.7024
Don Weiss,Paper,1.07
Christine Phan,Accessories,30.09
Maxwell Schwartz,Fasteners,1.316
Corinna Mitchell,Phones,106.1242
Corinna Mitchell,Accessories,37.7874
Corinna Mitchell,Furnishings,16.614
Corey-Lock,Labels,1.764
Dionis Lloyd,Envelopes,28.332
Todd Sumrall,Paper,2.8812
Todd Sumrall,Chairs,173.7408
Jane Waco,Furnishings,3.6632
Roy FranzÃÂÃÂ¶sisch,Art,11.214
John Dryer,Art,3.185
John Dryer,Art,3.772
Neil Knudson,Binders,6.583
Nathan Gelder,Paper,5.8203
Nathan Gelder,Paper,69.705
Alyssa Tate,Phones,3.352
Alyssa Tate,Furnishings,3.0814
Pauline Chand,Art,3.36
Andy Reiter,Binders,5.5875
Cindy Stewart,Machines,190.08
Lindsay Shagiari,Binders,15.525
Jessica Myrick,Furnishings,3.0096
Nicole Hansen,Art,111.824
Nicole Hansen,Art,11.8206
Russell Applegate,Storage,12.504
Tom Boeckenhauer,Binders,27.248
Tom Boeckenhauer,Binders,4.3134
Victoria Wilson,Binders,7.7343
Paul Lucas,Art,2.065
Gary Hwang,Furnishings,48.9516
Gary Hwang,Paper,6.723
Gary Hwang,Paper,61.96
Gary Hwang,Art,9.7092
Caroline Jumper,Art,0.364
Caroline Jumper,Furnishings,3.3488
Mike Caudle,Fasteners,0.5236
Mike Caudle,Paper,3.431
Benjamin Venier,Paper,23.235
Jeremy Farry,Storage,0.8058
Jeremy Farry,Fasteners,2.7222
Mike Pelletier,Bookcases,16.7986
Jim Mitchum,Storage,0.4074
Jim Mitchum,Appliances,3.0342
Carl Ludwig,Phones,11.5971
Carl Ludwig,Art,6.512
Carl Ludwig,Bookcases,203.5644
Carl Ludwig,Binders,116.3904
Chloris Kastensmidt,Furnishings,2.288
Chloris Kastensmidt,Fasteners,1.7004
Deborah Brumfield,Binders,29.0136
Deborah Brumfield,Paper,16.0928
Pamela Coakley,Bookcases,196.686
Victoria Brennan,Paper,117.432
Victoria Brennan,Storage,2.3674
Emily Phan,Copiers,174.9975
Ivan Gibson,Paper,54.8604
Joni Sundaresam,Labels,10.3488
Bobby Odegard,Binders,57.385
Victoria Wilson,Art,1.5312
Aimee Bixby,Accessories,39.5428
Julia West,Envelopes,3.504
Julia West,Art,9.92
Edward Becker,Binders,12.8151
Paul Knutson,Labels,9.072
Christopher Schild,Art,0.7228
Charlotte Melton,Paper,4.1151
Clay Ludtke,Storage,17.745
Jesus Ocampo,Phones,39.6879
Dianna Vittorini,Paper,60.2553
Adam Hart,Art,3.7236
Sanjit Chand,Envelopes,10.4832
Sanjit Chand,Accessories,6.2979
Sanjit Chand,Chairs,23.84
Tonja Turnell,Storage,2.3952
Anne Pryor,Paper,2.4402
Dan Lawera,Appliances,49.5552
Naresj Patel,Phones,89.3142
Naresj Patel,Storage,2.9372
Naresj Patel,Binders,456.588
Naresj Patel,Furnishings,18.3456
Naresj Patel,Furnishings,2.9568
Naresj Patel,Phones,274.386
Naresj Patel,Paper,68.976
Naresj Patel,Fasteners,5.0055
Naresj Patel,Accessories,34.692
Vivek Grady,Art,2.9592
Muhammed Yedwab,Art,5.8604
Muhammed Yedwab,Fasteners,2.9145
Rick Duston,Phones,22.6764
Jeremy Farry,Paper,6.5856
Maribeth Yedwab,Furnishings,175.136
Aimee Bixby,Paper,5.28
Aimee Bixby,Supplies,0.5004
Aimee Bixby,Art,8.6744
George Bell,Furnishings,42.392
Cynthia Arntzen,Art,1.668
Max Engle,Art,45.2226
Jas O'Carroll,Phones,12.987
Jas O'Carroll,Art,1.5288
Jas O'Carroll,Art,21.228
Jas O'Carroll,Binders,1.971
Jas O'Carroll,Paper,10.224
Jas O'Carroll,Binders,3.2676
Marina Lichtenstein,Bookcases,27.3568
Marina Lichtenstein,Phones,20.1584
Marina Lichtenstein,Phones,31.494
Yana Sorensen,Storage,290.0058
Julie Kriz,Labels,1.8
Julie Kriz,Labels,19.872
Julie Kriz,Art,12.5118
Parhena Norris,Storage,8.922
Parhena Norris,Paper,3.0774
Jenna Caffey,Furnishings,99.23
Jenna Caffey,Labels,385.3752
Jenna Caffey,Binders,7.8192
Jenna Caffey,Accessories,10.5
James Galang,Phones,84.495
James Galang,Accessories,556.974
Philisse Overcash,Appliances,141.2775
Marc Crier,Chairs,155.25
Alan Shonely,Furnishings,2.464
Clay Ludtke,Storage,88.0299
Clay Ludtke,Paper,3.7408
Clay Ludtke,Paper,3.6288
Clay Ludtke,Storage,1.57
Clay Ludtke,Accessories,7.264
Natalie Webber,Paper,5.4432
Toby Braunhardt,Paper,9.3312
Toby Braunhardt,Binders,4.4344
Toby Braunhardt,Paper,5.842
Toby Braunhardt,Furnishings,17.3754
Bill Stewart,Fasteners,3.945
Fred Hopkins,Storage,349.3392
Fred Hopkins,Copiers,1480.4671
Fred Hopkins,Paper,100.656
Hilary Holden,Paper,53.8608
Hilary Holden,Paper,6.4128
Christina DeMoss,Storage,45.8136
Christina DeMoss,Accessories,54.3332
Christina DeMoss,Fasteners,1.4208
Christina DeMoss,Binders,2.9568
Christina DeMoss,Storage,9.594
Hunter Lopez,Furnishings,10.7849
Thea Hendricks,Phones,10.0485
Michelle Moray,Binders,27.735
Michelle Moray,Binders,5.214
Neola Schneider,Storage,3.668
Neola Schneider,Fasteners,0.8688
Neola Schneider,Paper,23.235
Neola Schneider,Art,1.5795
Rick Duston,Phones,5.2125
Robert Barroso,Accessories,19.3314
Rob Dowd,Phones,62.988
Shaun Weien,Labels,96.3438
Eric Barreto,Storage,26.07
Eric Barreto,Paper,8.7906
Sean Braxton,Phones,4.3176
Sean Braxton,Furnishings,8.4736
Pamela Stobb,Paper,9.1056
Claudia Bergmann,Furnishings,6.2244
Damala Kotsonis,Appliances,12.41
Anthony Witt,Paper,3.6288
Anthony Witt,Furnishings,23.316
Herbert Flentye,Paper,15.387
Herbert Flentye,Binders,5.096
Henia Zydlo,Furnishings,6.2905
Alejandro Ballentine,Accessories,3.5742
Phillina Ober,Accessories,19.8276
Phillina Ober,Binders,7.0854
Phillina Ober,Phones,52.49
Arthur Gainer,Appliances,31.0184
Arthur Gainer,Labels,10.3488
Natalie DeCherney,Binders,4.2804
Natalie DeCherney,Chairs,321.84
Natalie DeCherney,Paper,4.6812
Cynthia Delaney,Fasteners,5.8045
Jamie Kunitz,Labels,20.6142
Jamie Kunitz,Phones,16.704
Jamie Kunitz,Paper,3.71
Jamie Kunitz,Art,6.567
Jamie Kunitz,Appliances,510.636
Jeremy Pistek,Paper,5.0064
John Lee,Binders,2.7956
Bradley Nguyen,Appliances,70.441
Bradley Nguyen,Furnishings,15.0864
Bradley Nguyen,Furnishings,12.3256
Bradley Nguyen,Binders,14.92
Katherine Ducich,Phones,11.9988
Katherine Ducich,Accessories,51.1936
Jay Kimmel,Appliances,43.4352
Jay Kimmel,Appliances,0.444
Jay Kimmel,Appliances,7.7728
Christina Anderson,Accessories,21.0
Christina Anderson,Labels,3.6018
Keith Dawkins,Paper,31.2832
Keith Dawkins,Paper,3.7408
Logan Haushalter,Art,17.352
Anna Gayman,Appliances,6.534
Anna Gayman,Phones,1.375
Anna Gayman,Art,0.3822
David Bremer,Storage,8.4888
David Bremer,Accessories,3.401
David Bremer,Accessories,46.602
Emily Ducich,Labels,9.6048
Mick Crebagga,Paper,7.2576
Mick Crebagga,Furnishings,0.9856
Bryan Mills,Art,4.9432
Erin Mull,Paper,3.21
Dianna Arnett,Paper,3.6288
Dianna Arnett,Art,0.546
Joni Wasserman,Furnishings,3.6894
Victoria Wilson,Storage,151.0974
Victoria Wilson,Paper,53.8608
Victoria Wilson,Paper,3.852
Tonja Turnell,Paper,130.7581
Tonja Turnell,Phones,150.36
Raymond Messe,Accessories,7.6154
Mick Brown,Art,4.884
Arthur Gainer,Binders,9.7038
Max Ludwig,Supplies,10.518
Max Ludwig,Labels,1.8998
Max Ludwig,Furnishings,46.116
Max Ludwig,Labels,4.8118
Greg Guthrie,Accessories,19.5
Muhammed Yedwab,Binders,9.387
Muhammed Yedwab,Storage,129.3786
Muhammed Yedwab,Art,1.4952
Muhammed Yedwab,Labels,1.512
Darren Powers,Paper,180.7659
Darren Powers,Art,6.615
Bryan Davis,Accessories,14.9925
Bryan Davis,Storage,20.84
Claudia Bergmann,Paper,3.0268
Claudia Bergmann,Binders,59.0112
Jim Epp,Paper,107.7216
Jim Epp,Accessories,9.816
Jim Epp,Binders,15.5288
Jim Epp,Phones,25.2213
Roy Phan,Phones,64.7856
Roy Phan,Phones,195.9944
Roy Phan,Accessories,26.5905
Russell Applegate,Paper,24.47
Resi PÃÂÃÂ¶lking,Chairs,673.8816
Resi PÃÂÃÂ¶lking,Art,12.5928
Thomas Boland,Storage,6.0416
Brad Eason,Art,26.985
Mathew Reese,Storage,16.5984
Mathew Reese,Phones,100.9113
Mathew Reese,Binders,11.565
Raymond Messe,Furnishings,73.321
Jill Fjeld,Fasteners,3.6296
Jill Fjeld,Paper,17.5344
Adrian Shami,Furnishings,1.5048
Joseph Airdo,Accessories,22.9954
Grace Kelly,Phones,257.5944
Grace Kelly,Paper,21.7728
Grace Kelly,Accessories,76.272
Phillip Breyer,Phones,0.6993
Heather Kirkland,Paper,17.8152
Brian Thompson,Furnishings,28.13
Brian Thompson,Furnishings,1.5714
Lauren Leatherbury,Labels,3.4686
Lauren Leatherbury,Art,3.0558
Matt Collins,Labels,4.5816
Erin Ashbrook,Fasteners,1.8312
Erin Ashbrook,Paper,1.8144
Sue Ann Reed,Furnishings,3.108
Sue Ann Reed,Furnishings,4.8416
Cathy Hwang,Phones,126.8973
Neil Ducich,Paper,18.6624
Sara Luxemburg,Phones,374.3792
George Bell,Chairs,25.875
Aaron Smayling,Paper,12.7008
Raymond Messe,Art,6.206
Nicole Hansen,Appliances,361.2994
Barbara Fisher,Labels,5.9211
Barbara Fisher,Furnishings,12.1352
Barbara Fisher,Appliances,10.2245
Barbara Fisher,Paper,29.364
Katharine Harms,Chairs,39.4268
Frank Atkinson,Labels,13.5324
Giulietta Weimer,Accessories,11.7741
Dianna Arnett,Paper,19.2384
Dianna Arnett,Furnishings,15.8256
Frank Hawley,Chairs,27.1764
Frank Hawley,Binders,2.245
Ralph Kennedy,Storage,9.7328
Ralph Kennedy,Accessories,124.68
Ralph Kennedy,Paper,11.88
Ralph Kennedy,Envelopes,49.105
Ralph Kennedy,Paper,45.9754
Ralph Kennedy,Storage,38.178
Filia McAdams,Art,4.7916
Jennifer Braxton,Appliances,60.5528
Jennifer Braxton,Phones,25.1225
Gary McGarr,Phones,33.5888
Roy FranzÃÂÃÂ¶sisch,Storage,4.9632
Noah Childs,Furnishings,4.368
Adam Hart,Furnishings,70.722
Cathy Hwang,Paper,10.8864
Charles Crestani,Paper,3.1104
Michelle Ellison,Art,25.792
Michelle Ellison,Chairs,50.098
Mark Packer,Paper,5.8812
John Castell,Phones,47.0376
James Galang,Phones,22.6782
Luke Foster,Envelopes,14.67
Luke Foster,Chairs,63.9345
Luke Foster,Storage,67.608
Chuck Clark,Paper,78.6828
Dan Lawera,Labels,2.1
Paul Gonzalez,Furnishings,10.4148
Erica Hernandez,Fasteners,2.3976
Tracy Blumstein,Appliances,13.7016
Dean Katz,Paper,4.752
Dean Katz,Art,1.2506
Jeremy Pistek,Envelopes,2.934
Carol Darley,Paper,7.745
Adam Shillingsburg,Art,10.395
Jas O'Carroll,Binders,152.495
Amy Cox,Binders,843.1706
Ryan Akin,Envelopes,10.8054
Corey-Lock,Storage,19.188
Dianna Wilson,Phones,3.9906
Damala Kotsonis,Paper,1.8144
Damala Kotsonis,Chairs,47.848
Damala Kotsonis,Accessories,6.745
Michael Dominguez,Storage,9.0912
Rick Wilson,Furnishings,41.076
Duane Benoit,Furnishings,8.532
Stewart Carmichael,Accessories,40.7499
Frank Hawley,Paper,92.4399
Frank Hawley,Machines,49.761
Erica Hackney,Accessories,65.978
Ann Steele,Labels,1.6704
Ann Steele,Art,4.8525
Ann Steele,Labels,3.8844
Helen Abelman,Art,3.3785
Cathy Hwang,Phones,74.975
Edward Hooks,Binders,302.373
Edward Hooks,Chairs,97.6524
Mary Zewe,Storage,1.5008
Scot Coram,Phones,107.955
Scot Coram,Art,3.5712
Naresj Patel,Paper,41.823
Lindsay Williams,Accessories,69.993
Greg Matthias,Phones,19.9665
Rick Hansen,Paper,31.0688
Valerie Mitchum,Paper,3.1104
Valerie Mitchum,Storage,1.8604
Valerie Mitchum,Phones,49.4982
Craig Carreira,Phones,23.7993
Seth Vernon,Bookcases,23.3184
Seth Vernon,Furnishings,7.392
Lindsay Williams,Paper,114.9385
Lindsay Williams,Accessories,59.8176
Nora Pelletier,Furnishings,4.8609
Joe Elijah,Chairs,74.574
Cathy Prescott,Labels,17.76
Cathy Prescott,Storage,2.401
